Warning: Permanently added '[localhost]:7284' (ED25519) to the list of known hosts.
2024/05/18 14:43:34 ignoring optional flag "sandboxArg"="0"
2024/05/18 14:43:34 parsed 1 programs
syzkaller login: [  585.403049][ T6171] cgroup: Unknown subsys name 'net'
[  631.130214][ T9504] veth1_macvtap: entered promiscuous mode
[  631.136844][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.137462][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.138022][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.138612][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.139228][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.139799][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.140349][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.140997][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.141482][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.142031][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.142545][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.143084][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.143579][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.144097][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.144610][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.145134][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.146367][ T9504] batman_adv: batadv0: Interface activated: batadv_slave_0
[  631.156639][ T9498] veth0_macvtap: entered promiscuous mode
[  631.158374][ T9498] veth1_macvtap: entered promiscuous mode
[  631.162292][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.162877][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.163408][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.163980][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.164521][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.165090][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.165623][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.166194][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.166727][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.167293][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.167847][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.168429][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.169014][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.169561][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.170070][ T9504] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.170589][ T9504] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.171623][ T9504] batman_adv: batadv0: Interface activated: batadv_slave_1
[  631.175875][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.176455][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.176995][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.177564][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.178094][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.178725][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.179215][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.179751][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.180237][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.180792][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.181300][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.181847][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.182363][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.182919][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.183439][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.183988][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.184513][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  631.185057][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.186485][ T9498] batman_adv: batadv0: Interface activated: batadv_slave_0
[  631.263951][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.264535][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.265029][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.265571][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.266065][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.266603][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.267096][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.267634][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.268140][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.268764][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.269277][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.269820][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.270329][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.270875][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.271358][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.271920][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.272420][ T9498] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  631.272972][ T9498] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  631.274046][ T9498] batman_adv: batadv0: Interface activated: batadv_slave_1
[  631.275817][ T9504] netdevsim netdevsim5 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  631.276353][ T9504] netdevsim netdevsim5 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  631.276837][ T9504] netdevsim netdevsim5 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  631.277315][ T9504] netdevsim netdevsim5 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  631.289216][ T9498] netdevsim netdevsim6 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  631.289681][ T9498] netdevsim netdevsim6 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  631.290136][ T9498] netdevsim netdevsim6 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  631.290610][ T9498] netdevsim netdevsim6 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  631.541524][ T8471] wlan0: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  631.542012][ T8471] wlan0: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  631.557849][ T8874] wlan1: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  631.558331][ T8874] wlan1: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  631.638818][ T3434] Bluetooth: hci8: command tx timeout
[  631.660090][T11487] loop4: detected capacity change from 0 to 512
[  631.669211][T11487] EXT4-fs: Ignoring removed orlov option
[  631.669564][T11487] EXT4-fs: Ignoring removed nomblk_io_submit option
[  631.670153][T11487] EXT4-fs (loop4): can't mount with both data=journal and dax
[  631.712827][ T6302] I/O error, dev loop4, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  631.718752][ T3434] Bluetooth: hci12: command tx timeout
[  631.737983][   T46] wlan0: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  631.738440][   T46] wlan0: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  631.788884][ T3434] Bluetooth: hci10: command tx timeout
[  631.789372][ T6197] Bluetooth: hci11: command tx timeout
[  631.797651][T11507] loop1: detected capacity change from 0 to 512
[  631.798462][T11507] EXT4-fs: Ignoring removed orlov option
[  631.798875][T11507] EXT4-fs: Ignoring removed nomblk_io_submit option
[  631.800047][T11507] EXT4-fs (loop1): can't mount with both data=journal and dax
[  631.806234][T11506] loop3: detected capacity change from 0 to 512
[  631.807064][T11506] EXT4-fs: Ignoring removed orlov option
[  631.807398][T11506] EXT4-fs: Ignoring removed nomblk_io_submit option
[  631.807937][T11506] EXT4-fs (loop3): can't mount with both data=journal and dax
[  631.811662][T11509] loop4: detected capacity change from 0 to 512
[  631.813419][T11509] EXT4-fs: Ignoring removed orlov option
[  631.813813][T11509] EXT4-fs: Ignoring removed nomblk_io_submit option
[  631.814749][T11509] EXT4-fs (loop4): can't mount with both data=journal and dax
[  631.815265][ T6924] hsr_slave_0: left promiscuous mode
[  631.854013][ T6924] hsr_slave_1: left promiscuous mode
[  631.918922][ T6924] batman_adv: batadv0: Interface deactivated: batadv_slave_0
[  631.919410][ T6924] batman_adv: batadv0: Removing interface: batadv_slave_0
[  631.920915][ T6924] batman_adv: batadv0: Interface deactivated: batadv_slave_1
[  631.921349][ T6924] batman_adv: batadv0: Removing interface: batadv_slave_1
[  631.924715][ T6924] hsr_slave_0: left promiscuous mode
[  631.948850][ T6197] Bluetooth: hci9: command tx timeout
[  631.968874][ T6924] hsr_slave_1: left promiscuous mode
[  632.060102][ T6924] batman_adv: batadv0: Interface deactivated: batadv_slave_0
[  632.061252][ T6924] batman_adv: batadv0: Removing interface: batadv_slave_0
[  632.064710][ T6924] batman_adv: batadv0: Interface deactivated: batadv_slave_1
[  632.065800][ T6924] batman_adv: batadv0: Removing interface: batadv_slave_1
[  632.075658][ T6924] veth1_macvtap: left promiscuous mode
[  632.076279][ T6924] veth0_macvtap: left promiscuous mode
[  632.076936][ T6924] veth1_vlan: left promiscuous mode
[  632.077538][ T6924] veth0_vlan: left promiscuous mode
[  632.078788][ T6924] veth1_macvtap: left promiscuous mode
[  632.079385][ T6924] veth0_macvtap: left promiscuous mode
[  632.080025][ T6924] veth1_vlan: left promiscuous mode
[  632.080629][ T6924] veth0_vlan: left promiscuous mode
[  632.225157][ T6924] team0 (unregistering): Port device team_slave_1 removed
[  632.229475][ T6924] team0 (unregistering): Port device team_slave_0 removed
[  632.331018][ T6924] team0 (unregistering): Port device team_slave_1 removed
[  632.334625][ T6924] team0 (unregistering): Port device team_slave_0 removed
[  632.404292][  T757] wlan1: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  632.404757][  T757] wlan1: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  632.410499][  T757] wlan0: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  632.410972][  T757] wlan0: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  632.441852][  T757] wlan1: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  632.442338][  T757] wlan1: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  632.460490][T11538] loop5: detected capacity change from 0 to 512
[  632.461312][T11538] EXT4-fs: Ignoring removed orlov option
[  632.461685][T11538] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.462507][T11538] EXT4-fs (loop5): can't mount with both data=journal and dax
[  632.466655][T11539] loop6: detected capacity change from 0 to 512
[  632.467477][T11539] EXT4-fs: Ignoring removed orlov option
[  632.467849][T11539] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.468506][T11539] EXT4-fs (loop6): can't mount with both data=journal and dax
[  632.509752][ T6302] I/O error, dev loop6, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  632.511759][ T6193] I/O error, dev loop5, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  632.587588][T11548] loop6: detected capacity change from 0 to 512
[  632.589604][T11548] EXT4-fs: Ignoring removed orlov option
[  632.590083][T11548] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.603748][T11548] EXT4-fs (loop6): can't mount with both data=journal and dax
[  632.712592][T11552] loop2: detected capacity change from 0 to 512
[  632.713659][T11552] EXT4-fs: Ignoring removed orlov option
[  632.714117][T11552] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.717340][T11555] loop5: detected capacity change from 0 to 512
[  632.718386][T11555] EXT4-fs: Ignoring removed orlov option
[  632.718900][T11555] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.723256][ T6302] I/O error, dev loop6, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  632.726002][T11561] loop7: detected capacity change from 0 to 512
[  632.727045][T11561] EXT4-fs: Ignoring removed orlov option
[  632.727398][T11561] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.728957][T11555] EXT4-fs (loop5): can't mount with both data=journal and dax
[  632.731936][T11561] EXT4-fs (loop7): can't mount with both data=journal and dax
[  632.737972][T11565] loop0: detected capacity change from 0 to 512
[  632.738806][T11558] loop3: detected capacity change from 0 to 512
[  632.739360][T11565] EXT4-fs: Ignoring removed orlov option
[  632.739749][T11565] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.739857][T11558] EXT4-fs: Ignoring removed orlov option
[  632.740543][T11558] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.743086][T11562] loop4: detected capacity change from 0 to 512
[  632.743520][T11560] loop1: detected capacity change from 0 to 512
[  632.744211][T11560] EXT4-fs: Ignoring removed orlov option
[  632.744507][T11562] EXT4-fs: Ignoring removed orlov option
[  632.744550][T11560] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.744857][T11562] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.745029][T11552] EXT4-fs (loop2): can't mount with both data=journal and dax
[  632.746121][T11565] EXT4-fs (loop0): can't mount with both data=journal and dax
[  632.746203][T11558] EXT4-fs (loop3): can't mount with both data=journal and dax
[  632.746583][T11560] EXT4-fs (loop1): can't mount with both data=journal and dax
[  632.752285][T11562] EXT4-fs (loop4): can't mount with both data=journal and dax
[  632.756178][T11567] loop6: detected capacity change from 0 to 512
[  632.757069][T11567] EXT4-fs: Ignoring removed orlov option
[  632.757411][T11567] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.758163][T11567] EXT4-fs (loop6): can't mount with both data=journal and dax
[  632.840251][T11588] loop3: detected capacity change from 0 to 512
[  632.841775][T11591] loop1: detected capacity change from 0 to 512
[  632.845197][T11590] loop4: detected capacity change from 0 to 512
[  632.848887][T11589] loop0: detected capacity change from 0 to 512
[  632.851183][T11590] EXT4-fs: Ignoring removed orlov option
[  632.851541][T11590] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.853702][T11589] EXT4-fs: Ignoring removed orlov option
[  632.854045][T11589] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.858919][T11591] EXT4-fs: Ignoring removed orlov option
[  632.859276][T11591] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.860909][T11588] EXT4-fs: Ignoring removed orlov option
[  632.861300][T11588] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.862122][T11591] EXT4-fs (loop1): can't mount with both data=journal and dax
[  632.862782][T11588] EXT4-fs (loop3): can't mount with both data=journal and dax
[  632.866771][T11590] EXT4-fs (loop4): can't mount with both data=journal and dax
[  632.867227][T11589] EXT4-fs (loop0): can't mount with both data=journal and dax
[  632.874623][T11593] loop2: detected capacity change from 0 to 512
[  632.877775][T11593] EXT4-fs: Ignoring removed orlov option
[  632.878122][T11593] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.884782][T11593] EXT4-fs (loop2): can't mount with both data=journal and dax
[  632.948905][T11597] loop6: detected capacity change from 0 to 512
[  632.949789][T11597] EXT4-fs: Ignoring removed orlov option
[  632.950153][T11597] EXT4-fs: Ignoring removed nomblk_io_submit option
[  632.950811][T11597] EXT4-fs (loop6): can't mount with both data=journal and dax
[  632.991961][T11601] loop7: detected capacity change from 0 to 512
[  632.994100][T11601] EXT4-fs: Ignoring removed orlov option
[  632.994456][T11601] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.006665][T11601] EXT4-fs (loop7): can't mount with both data=journal and dax
2024/05/18 14:44:22 executed programs: 107
[  633.238038][T11613] loop5: detected capacity change from 0 to 512
[  633.244012][T11613] EXT4-fs: Ignoring removed orlov option
[  633.244355][T11613] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.247642][T11613] EXT4-fs (loop5): can't mount with both data=journal and dax
[  633.296716][T11636] loop6: detected capacity change from 0 to 512
[  633.304405][T11636] EXT4-fs: Ignoring removed orlov option
[  633.304773][T11636] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.307315][T11644] loop0: detected capacity change from 0 to 512
[  633.308178][T11641] loop3: detected capacity change from 0 to 512
[  633.308273][T11644] EXT4-fs: Ignoring removed orlov option
[  633.308625][T11636] EXT4-fs (loop6): can't mount with both data=journal and dax
[  633.309131][T11644] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.311727][T11639] loop7: detected capacity change from 0 to 512
[  633.312327][T11641] EXT4-fs: Ignoring removed orlov option
[  633.312668][T11641] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.313679][T11642] loop4: detected capacity change from 0 to 512
[  633.315019][T11643] loop1: detected capacity change from 0 to 512
[  633.315354][T11639] EXT4-fs: Ignoring removed orlov option
[  633.315776][T11639] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.315967][T11643] EXT4-fs: Ignoring removed orlov option
[  633.316440][T11642] EXT4-fs: Ignoring removed orlov option
[  633.316483][T11642] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.316771][T11643] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.317273][T11641] EXT4-fs (loop3): can't mount with both data=journal and dax
[  633.318023][T11643] EXT4-fs (loop1): can't mount with both data=journal and dax
[  633.318474][T11642] EXT4-fs (loop4): can't mount with both data=journal and dax
[  633.321769][T11639] EXT4-fs (loop7): can't mount with both data=journal and dax
[  633.330703][T11644] EXT4-fs (loop0): can't mount with both data=journal and dax
[  633.333583][T11646] loop2: detected capacity change from 0 to 512
[  633.335312][T11646] EXT4-fs: Ignoring removed orlov option
[  633.335654][T11646] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.336213][T11646] EXT4-fs (loop2): can't mount with both data=journal and dax
[  633.345136][T11649] loop5: detected capacity change from 0 to 512
[  633.349507][T11649] EXT4-fs: Ignoring removed orlov option
[  633.349860][T11649] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.354839][T11653] loop6: detected capacity change from 0 to 512
[  633.355759][T11653] EXT4-fs: Ignoring removed orlov option
[  633.356096][T11653] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.356770][T11653] EXT4-fs (loop6): can't mount with both data=journal and dax
[  633.358875][T11649] EXT4-fs (loop5): can't mount with both data=journal and dax
[  633.388293][T11665] loop3: detected capacity change from 0 to 512
[  633.390098][T11665] EXT4-fs: Ignoring removed orlov option
[  633.390444][T11665] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.399920][T11665] EXT4-fs (loop3): can't mount with both data=journal and dax
[  633.404026][T11669] loop4: detected capacity change from 0 to 512
[  633.406197][T11668] loop7: detected capacity change from 0 to 512
[  633.407348][T11668] EXT4-fs: Ignoring removed orlov option
[  633.407722][T11668] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.412367][T11669] EXT4-fs: Ignoring removed orlov option
[  633.412722][T11669] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.420383][T11669] EXT4-fs (loop4): can't mount with both data=journal and dax
[  633.421121][T11668] EXT4-fs (loop7): can't mount with both data=journal and dax
[  633.442854][T11677] loop2: detected capacity change from 0 to 512
[  633.449594][T11677] EXT4-fs: Ignoring removed orlov option
[  633.449973][T11677] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.457435][T11676] loop6: detected capacity change from 0 to 512
[  633.458242][T11676] EXT4-fs: Ignoring removed orlov option
[  633.458608][T11676] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.459258][T11677] EXT4-fs (loop2): can't mount with both data=journal and dax
[  633.461694][T11676] EXT4-fs (loop6): can't mount with both data=journal and dax
[  633.463080][T11684] loop1: detected capacity change from 0 to 512
[  633.465155][T11684] EXT4-fs: Ignoring removed orlov option
[  633.465518][T11684] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.467987][T11684] EXT4-fs (loop1): can't mount with both data=journal and dax
[  633.492860][T11687] loop3: detected capacity change from 0 to 512
[  633.493754][T11687] EXT4-fs: Ignoring removed orlov option
[  633.494112][T11687] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.498711][T11687] EXT4-fs (loop3): can't mount with both data=journal and dax
[  633.539874][T11691] loop0: detected capacity change from 0 to 512
[  633.541992][T11691] EXT4-fs: Ignoring removed orlov option
[  633.542346][T11691] EXT4-fs: Ignoring removed nomblk_io_submit option
[  633.545399][T11691] EXT4-fs (loop0): can't mount with both data=journal and dax
[  661.070439][   T17] rcu: INFO: rcu_preempt detected expedited stalls on CPUs/tasks: { 0-.... } 2674 jiffies s: 3697 root: 0x1/.
[  661.071289][   T17] rcu: blocking rcu_node structures (internal RCU debug):
[  661.071789][   T17] Sending NMI from CPU 1 to CPUs 0:
[  661.072179][    C0] NMI backtrace for cpu 0
[  661.072193][    C0] CPU: 0 PID: 11649 Comm: syz-executor.5 Not tainted 6.9.0-rc4 #2
[  661.072220][    C0] Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.15.0-1 04/01/2014
[  661.072233][    C0] RIP: 0010:tracing_gen_ctx_irq_test+0xf7/0x160
[  661.072280][    C0] Code: 50 d7 7e 4c 8b 28 49 c1 ed 03 41 83 e5 01 44 89 ee e8 cd f7 fd ff 45 84 ed 74 08 e8 f3 fc fd ff 83 cb 04 e8 eb fc fd ff 31 ff <65> 44 8b 2d 69 50 d7 7e 44 89 ee e8 29 f8 fd ff 45 85 ed 78 08 e8
[  661.072305][    C0] RSP: 0018:ffff88807dc05930 EFLAGS: 00000046
[  661.072324][    C0] RAX: 0000000000000000 RBX: 0000000000000015 RCX: ffffffff812bc203
[  661.072341][    C0] RDX: ffff88800db84380 RSI: ffffffff812bc215 RDI: 0000000000000000
[  661.072358][    C0] RBP: ffff88807dc05948 R08: ffff88807dc2ba68 R09: ffffe8ffffc465b8
[  661.072375][    C0] R10: 0000000000000001 R11: 0000000000000000 R12: 0000000000000102
[  661.072401][    C0] R13: 0000000000000001 R14: ffff88807dc2ba68 R15: ffffe8ffffa36000
[  661.072421][    C0] FS:  00007f9b344cf640(0000) GS:ffff88807dc00000(0000) knlGS:0000000000000000
[  661.072444][    C0] CS:  0010 DS: 0000 ES: 0000 CR0: 0000000080050033
[  661.072462][    C0] CR2: 00007fe359c86000 CR3: 000000000f840004 CR4: 0000000000770ef0
[  661.072479][    C0] PKRU: 55555554
[  661.072487][    C0] Call Trace:
[  661.072494][    C0]  <NMI>
[  661.072501][    C0]  ? show_regs+0xa3/0xc0
[  661.072537][    C0]  ? nmi_cpu_backtrace+0x14f/0x1f0
[  661.072570][    C0]  ? nmi_cpu_backtrace_handler+0x10/0x20
[  661.072606][    C0]  ? nmi_handle+0x129/0x400
[  661.072643][    C0]  ? tracing_gen_ctx_irq_test+0xf7/0x160
[  661.072675][    C0]  ? tracing_gen_ctx_irq_test+0xf7/0x160
[  661.072707][    C0]  ? default_do_nmi+0x6b/0x3f0
[  661.072733][    C0]  ? exc_nmi+0x252/0x2f0
[  661.072756][    C0]  ? end_repeat_nmi+0xf/0x53
[  661.072792][    C0]  ? tracing_gen_ctx_irq_test+0xe3/0x160
[  661.072823][    C0]  ? tracing_gen_ctx_irq_test+0xf5/0x160
[  661.072855][    C0]  ? tracing_gen_ctx_irq_test+0xf7/0x160
[  661.072887][    C0]  ? tracing_gen_ctx_irq_test+0xf7/0x160
[  661.072919][    C0]  ? tracing_gen_ctx_irq_test+0xf7/0x160
[  661.072951][    C0]  </NMI>
[  661.072958][    C0]  <IRQ>
[  661.072965][    C0]  perf_trace_buf_update+0x3a/0x70
[  661.073001][    C0]  perf_tp_event+0xce/0xa00
[  661.073036][    C0]  ? perf_swevent_event+0x1ee/0x2c0
[  661.073064][    C0]  ? srso_alias_return_thunk+0x5/0xfbef5
[  661.073101][    C0]  ? tracing_gen_ctx_irq_test+0x119/0x160
[  661.073134][    C0]  ? srso_alias_return_thunk+0x5/0xfbef5
[  661.073172][    C0]  ? __sanitizer_cov_trace_const_cmp8+0x1c/0x30
[  661.073211][    C0]  ? srso_alias_return_thunk+0x5/0xfbef5
[  661.073248][    C0]  ? perf_tp_event+0x556/0xa00
[  661.073283][    C0]  perf_trace_run_bpf_submit+0x92/0xd0
[  661.073317][    C0]  ? ktime_get+0x13f/0x1c0
[  661.073351][    C0]  ? srso_alias_return_thunk+0x5/0xfbef5
[  661.073389][    C0]  ? __sanitizer_cov_trace_const_cmp4+0x1a/0x20
[  661.073428][    C0]  ? srso_alias_return_thunk+0x5/0xfbef5
[  661.073465][    C0]  ? perf_swevent_get_recursion_context+0xa8/0xd0
[  661.073511][    C0]  ? perf_trace_run_bpf_submit+0x92/0xd0
[  661.073547][    C0]  perf_trace_preemptirq_template+0xaa/0xd0
[  661.073598][    C0]  trace_hardirqs_on+0x96/0xe0
[  661.073622][    C0]  irqentry_exit+0x3f/0xa0
[  661.073657][    C0]  sysvec_irq_work+0x7c/0xc0
[  661.073683][    C0]  asm_sysvec_irq_work+0x1f/0x30
[  661.073715][    C0] RIP: 0010:__rcu_read_unlock+0x30/0x1b0
[  661.073750][    C0] Code: 89 e5 41 57 41 56 41 55 41 54 65 4c 8b 25 c8 f8 e5 7e 53 41 83 ac 24 34 04 00 00 01 75 0c 41 8b 84 24 38 04 00 00 85 c0 75 28 <65> 48 8b 05 a8 f8 e5 7e 8b 80 34 04 00 00 3d ff ff ff 3f 0f 87 ae
[  661.073774][    C0] RSP: 0018:ffff88807dc05cd8 EFLAGS: 00000202
[  661.073792][    C0] RAX: 0000000000032638 RBX: 0000000000000101 RCX: 0000000000000004
