
Debian GNU/Linux 11 syzkaller ttyS0

Warning: Permanently added '[localhost]:14393' (ED25519) to the list of known hosts.
2024/05/20 01:39:10 ignoring optional flag "sandboxArg"="0"
2024/05/20 01:39:10 parsed 1 programs
syzkaller login: [  239.357004][ T6181] cgroup: Unknown subsys name 'net'
[  243.512391][ T1995] bridge0: port 2(bridge_slave_1) entered forwarding state
[  243.518267][ T6250] netdevsim netdevsim1 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  243.519088][ T6250] netdevsim netdevsim1 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  243.519735][ T6250] netdevsim netdevsim1 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  243.520366][ T6250] netdevsim netdevsim1 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  243.543958][ T6225] 8021q: adding VLAN 0 to HW filter on device batadv0
[  243.555324][ T6228] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  243.556140][ T6228] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  243.557629][ T6228] batman_adv: batadv0: Interface activated: batadv_slave_1
[  243.566132][ T6197] 8021q: adding VLAN 0 to HW filter on device bond0
[  243.577541][ T6225] veth0_vlan: entered promiscuous mode
[  243.581058][ T6225] veth1_vlan: entered promiscuous mode
[  243.590139][ T6197] 8021q: adding VLAN 0 to HW filter on device team0
[  243.626647][ T6225] veth0_macvtap: entered promiscuous mode
[  243.628657][ T6225] veth1_macvtap: entered promiscuous mode
[  243.643673][ T6222] 8021q: adding VLAN 0 to HW filter on device batadv0
[  243.667443][ T8782] bridge0: port 1(bridge_slave_0) entered blocking state
[  243.668007][ T8782] bridge0: port 1(bridge_slave_0) entered forwarding state
[  243.669481][ T8782] bridge0: port 2(bridge_slave_1) entered blocking state
[  243.670032][ T8782] bridge0: port 2(bridge_slave_1) entered forwarding state
[  243.678747][ T6228] netdevsim netdevsim3 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  243.679462][ T6228] netdevsim netdevsim3 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  243.680146][ T6228] netdevsim netdevsim3 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  243.680827][ T6228] netdevsim netdevsim3 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  243.689429][ T6225] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  243.690180][ T6225] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  243.690831][ T6225] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  243.691484][ T6225] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  243.693003][ T6225] batman_adv: batadv0: Interface activated: batadv_slave_0
[  243.724878][ T6225] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  243.725717][ T6225] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  243.726385][ T6225] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  243.727102][ T6225] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  243.728634][ T6225] batman_adv: batadv0: Interface activated: batadv_slave_1
[  243.757464][ T6197] hsr0: Slave A (hsr_slave_0) is not up; please bring it up to get a fully working HSR network
[  243.758214][ T6197] hsr0: Slave B (hsr_slave_1) is not up; please bring it up to get a fully working HSR network
[  243.790963][ T6221] veth0_vlan: entered promiscuous mode
[  243.799416][ T6225] netdevsim netdevsim2 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  243.800072][ T6225] netdevsim netdevsim2 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  243.800704][ T6225] netdevsim netdevsim2 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  243.801336][ T6225] netdevsim netdevsim2 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  243.813230][ T6204] veth0_vlan: entered promiscuous mode
[  243.827681][ T6204] veth1_vlan: entered promiscuous mode
[  243.844217][ T6221] veth1_vlan: entered promiscuous mode
[  243.882257][ T6221] veth0_macvtap: entered promiscuous mode
[  243.891027][ T6223] 8021q: adding VLAN 0 to HW filter on device batadv0
[  243.918647][ T6204] veth0_macvtap: entered promiscuous mode
[  243.920766][ T6204] veth1_macvtap: entered promiscuous mode
[  243.934309][ T6221] veth1_macvtap: entered promiscuous mode
[  243.964617][ T6221] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  243.965432][ T6221] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  243.966169][ T6221] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  243.966967][ T6221] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  243.967681][ T6221] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  243.968444][ T6221] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  243.970097][ T6221] batman_adv: batadv0: Interface activated: batadv_slave_0
[  243.981916][ T3434] Bluetooth: hci0: command tx timeout
[  243.992188][ T3434] Bluetooth: hci1: command tx timeout
[  244.004561][ T6204] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.005364][ T6204] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.006067][ T6204] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.006758][ T6204] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.007424][ T6204] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.008133][ T6204] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.008795][ T6204] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.009500][ T6204] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.010981][ T6204] batman_adv: batadv0: Interface activated: batadv_slave_0
[  244.029155][ T6197] 8021q: adding VLAN 0 to HW filter on device batadv0
[  244.056531][ T6204] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  244.057263][ T6204] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.057931][ T6204] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  244.058643][ T6204] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.059308][ T6204] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  244.060028][ T6204] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.061519][ T6204] batman_adv: batadv0: Interface activated: batadv_slave_1
[  244.081892][ T6221] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  244.082604][ T6221] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.083258][ T6221] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  244.083961][ T6221] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.084603][ T6221] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  244.085293][ T6221] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.085958][ T6221] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  244.086657][ T6221] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.088188][ T6221] batman_adv: batadv0: Interface activated: batadv_slave_1
[  244.094879][ T6222] veth0_vlan: entered promiscuous mode
[  244.099106][ T6222] veth1_vlan: entered promiscuous mode
[  244.114625][ T6204] netdevsim netdevsim5 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  244.115279][ T6204] netdevsim netdevsim5 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  244.115907][ T6204] netdevsim netdevsim5 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  244.116539][ T6204] netdevsim netdevsim5 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  244.150291][ T6221] netdevsim netdevsim4 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  244.150994][ T6221] netdevsim netdevsim4 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  244.151680][ T6221] netdevsim netdevsim4 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  244.152457][ T6221] netdevsim netdevsim4 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  244.200033][ T6223] veth0_vlan: entered promiscuous mode
[  244.218125][ T6197] veth0_vlan: entered promiscuous mode
[  244.221524][ T6197] veth1_vlan: entered promiscuous mode
[  244.223157][ T3434] Bluetooth: hci2: command tx timeout
[  244.223568][ T3434] Bluetooth: hci5: command tx timeout
[  244.223970][ T3434] Bluetooth: hci6: command tx timeout
[  244.224033][ T6244] Bluetooth: hci7: command tx timeout
[  244.241474][ T6222] veth0_macvtap: entered promiscuous mode
[  244.246253][ T6222] veth1_macvtap: entered promiscuous mode
[  244.251473][ T6223] veth1_vlan: entered promiscuous mode
[  244.257445][ T6222] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.258267][ T6222] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.258947][ T6222] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.259739][ T6222] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.260423][ T6222] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.261146][ T6222] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.261925][ T6222] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.262600][ T6222] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.263235][ T6222] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.263911][ T6222] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.265632][ T6222] batman_adv: batadv0: Interface activated: batadv_slave_0
[  244.293436][ T6222] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  244.294270][ T6222] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.295000][ T6222] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  244.295763][ T6222] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.296442][ T6222] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  244.297215][ T6222] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.297940][ T6222] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  244.298666][ T6222] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.299350][ T6222] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  244.300077][ T6222] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.301812][ T6222] batman_adv: batadv0: Interface activated: batadv_slave_1
[  244.302366][ T6209] Bluetooth: hci4: command tx timeout
[  244.302741][ T6209] Bluetooth: hci3: command tx timeout
[  244.306684][ T6222] netdevsim netdevsim6 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  244.307339][ T6222] netdevsim netdevsim6 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  244.307976][ T6222] netdevsim netdevsim6 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  244.308617][ T6222] netdevsim netdevsim6 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  244.336522][ T6197] veth0_macvtap: entered promiscuous mode
[  244.338896][ T6197] veth1_macvtap: entered promiscuous mode
[  244.417442][ T6223] veth0_macvtap: entered promiscuous mode
[  244.473519][ T6223] veth1_macvtap: entered promiscuous mode
[  244.478990][ T6223] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.479727][ T6223] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.480405][ T6223] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.481133][ T6223] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.482092][ T6223] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.482823][ T6223] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.483503][ T6223] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.484236][ T6223] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.484911][ T6223] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.485634][ T6223] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.486318][ T6223] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.487041][ T6223] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.489086][ T6223] batman_adv: batadv0: Interface activated: batadv_slave_0
[  244.509520][ T6197] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.510315][ T6197] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.511031][ T6197] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.511928][ T6197] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.512628][ T6197] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.513369][ T6197] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.514042][ T6197] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.514737][ T6197] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.515379][ T6197] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.516064][ T6197] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.516701][ T6197] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.517390][ T6197] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.518046][ T6197] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  244.518727][ T6197] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  244.520509][ T6197] batman_adv: batadv0: Interface activated: batadv_slave_0
